rand_0,0.05258516567
rand_1,0.0529087867
rand_2,0.0532334526
rand_3,0.05295225298
rand_4,0.05252560007
rand_5,0.05256919071
rand_6,0.05259201169
rand_7,0.05283867899
rand_8,0.05333450099
rand_9,0.05283510213
rand_10,0.05253501424
rand_11,0.05262803651
rand_12,0.05262961568
rand_13,0.05276503807
rand_14,0.052545946
rand_15,0.05256694423
rand_16,0.05236430816
rand_17,0.05251465905
rand_18,0.0534311493
rand_19,0.05316908963
rand_20,0.05280616116
rand_21,0.05212912116
rand_22,0.05225324014
rand_23,0.05302059043
rand_24,0.05272987287
rand_25,0.05162928708
rand_26,0.05196527457
rand_27,0.05251773668
rand_28,0.05252517702
rand_29,0.05320554321
rand_30,0.05304234859
rand_31,0.05296073013
rand_32,0.05248276268
rand_33,0.05237631094
rand_34,0.05183920945
rand_35,0.0529482976
rand_36,0.05299388081
rand_37,0.0531978402
rand_38,0.05254792603
rand_39,0.05220163999
rand_40,0.05260000548
rand_41,0.05302684296
rand_42,0.05345213871
rand_43,0.05318632739
rand_44,0.05232012494
rand_45,0.05262828215
rand_46,0.0533420071
rand_47,0.05285331629
rand_48,0.05226495677
rand_49,0.05295226025
rand_50,0.05269944492
rand_51,0.05333081735
rand_52,0.05294066395
rand_53,0.05218908804
rand_54,0.0534329076
rand_55,0.05344099911
rand_56,0.05280694385
rand_57,0.05267288471
rand_58,0.0527807693
rand_59,0.0525824236
rand_60,0.05324983529
rand_61,0.05273840557
rand_62,0.05255952171
rand_63,0.05265378316
rand_64,0.05342811345
rand_65,0.05259533743
rand_66,0.05269117318
rand_67,0.0530014996
rand_68,0.05270383451
rand_69,0.05311181773
rand_70,0.05289429852
rand_71,0.05284177937
rand_72,0.05308426367
rand_73,0.05306908306
rand_74,0.05294181588
rand_75,0.05297090265
rand_76,0.05327724036
rand_77,0.05243964551
rand_78,0.05247921969
rand_79,0.05311143835
rand_80,0.05291055451
rand_81,0.05206486549
rand_82,0.05251176216
rand_83,0.05303305017
rand_84,0.05303553507
rand_85,0.05283922089
rand_86,0.05214019702
rand_87,0.0522796903
rand_88,0.05318802475
rand_89,0.05275515473
rand_90,0.0525543733
rand_91,0.05212629495
rand_92,0.05254371881
rand_93,0.0521704793
rand_94,0.05276156152
rand_95,0.05237055687
rand_96,0.05276427895
rand_97,0.05317373864
rand_98,0.05237105027
rand_99,0.05215133377
rand_100,0.05212716821
rand_101,0.05172659883
rand_102,0.05286375086
rand_103,0.0529604472
rand_104,0.05285578635
rand_105,0.05247869392
rand_106,0.05344262958
rand_107,0.053452789
rand_108,0.05284854432
rand_109,0.05238293228
rand_110,0.05229190832
rand_111,0.05259891541
rand_112,0.05313275459
rand_113,0.05288056511
rand_114,0.05237007907
rand_115,0.05177041631
rand_116,0.05279242177
rand_117,0.05216974927
rand_118,0.05345572034
rand_119,0.05205390349
rand_120,0.05284606619
rand_121,0.05243548372
rand_122,0.05198528867
rand_123,0.05322680755
rand_124,0.05257384089
rand_125,0.05278973326
rand_126,0.05256896905
rand_127,0.05268036182
rand_128,0.05238131839
rand_129,0.05255969627
rand_130,0.05233460004
rand_131,0.05326685402
rand_132,0.05198269331
rand_133,0.05292662901
rand_134,0.0521305656
rand_135,0.05310001032
rand_136,0.05371278409
rand_137,0.05279109048
rand_138,0.05250412344
rand_139,0.05291994467
rand_140,0.05244372054
rand_141,0.05264803916
rand_142,0.05299527308
rand_143,0.05255398927
rand_144,0.05311300085
rand_145,0.05233609132
rand_146,0.05218378593
rand_147,0.05253305634
rand_148,0.05228245049
rand_149,0.05255321823
rand_150,0.05222745264
rand_151,0.05324433937
rand_152,0.05348754153
rand_153,0.05267243215
rand_154,0.05248919126
rand_155,0.05288267335
rand_156,0.05166142505
rand_157,0.05287812756
rand_158,0.05320020295
rand_159,0.0527812615
rand_160,0.05271489449
rand_161,0.05335421136
rand_162,0.05340137235
rand_163,0.05264613966
rand_164,0.05294614427
rand_165,0.05232862969
rand_166,0.05289733396
rand_167,0.05318434556
rand_168,0.05249860429
rand_169,0.05338230556
rand_170,0.05222661336
rand_171,0.05301992702
rand_172,0.05228969847
rand_173,0.0524220317
rand_174,0.05290602011
rand_175,0.0529403208
rand_176,0.05268521626
rand_177,0.05339549593
rand_178,0.05255908184
rand_179,0.05303256679
rand_180,0.05257493623
